일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"2012/06/18","12298","0","0.00","12482","12482","12219","18701","440112600","187320705000","8022300"
"2012/06/15","12298","-131","-1.06","12482","12482","12192","18159","425520550","187320705000","8022300"
"2012/06/14","12429","474","3.96","12061","12719","12061","91814","2155612900","189326280000","8022300"
"2012/06/13","11955","-53","-0.44","12034","12061","11929","9426","214981750","182106210000","8022300"
"2012/06/12","12008","105","0.88","11745","12034","11666","14021","318244000","182908440000","8022300"
"2012/06/11","11903","27","0.22","11929","11929","11824","6217","140357950","181303980000","8022300"
"2012/06/08","11876","289","2.50","11692","11876","11613","5479","122719050","180902865000","8022300"
"2012/06/07","11587","-289","-2.44","11903","11955","11587","18527","416786550","176490600000","8022300"
"2012/06/05","11876","184","1.58","11824","11876","11587","8947","199332450","180902865000","8022300"
"2012/06/04","11692","0","0.00","11402","11692","11244","14544","315260350","178095060000","8022300"
"2012/06/01","11692","-211","-1.77","11903","11903","11692","10197","228819350","178095060000","8022300"
"2012/05/31","11903","53","0.44","11903","11903","11718","8995","202168300","181303980000","8022300"
"2012/05/30","11850","53","0.45","11797","12008","11613","23664","532353800","180501750000","8022300"
"2012/05/29","11797","368","3.23","11481","11797","11350","20007","441164800","179699520000","8022300"
"2012/05/25","11429","316","2.84","11271","11481","11086","8037","172280550","174083910000","8022300"
"2012/05/24","11113","-52","-0.47","11165","11323","11113","4862","103304950","169270530000","8022300"
"2012/05/23","11165","0","0.00","11113","11323","11007","8253","173878350","170072760000","8022300"
"2012/05/22","11165","52","0.47","11244","11560","10981","16107","342552750","170072760000","8022300"
"2012/05/21","11113","53","0.48","11139","11192","10902","8828","184411550","169270530000","8022300"
"2012/05/18","11060","-290","-2.55","11165","11192","10981","20990","441388950","168468300000","8022300"
"2012/05/17","11350","-52","-0.46","11534","11534","11244","15176","326452350","172880565000","8022300"
"2012/05/16","11402","-527","-4.42","11929","11929","11376","18198","399692950","173682795000","8022300"
"2012/05/15","11929","0","0.00","11745","11955","11666","3312","74075350","181705095000","8022300"
"2012/05/14","11929","0","0.00","11797","11929","11639","9443","211516650","181705095000","8022300"
"2012/05/11","11929","53","0.44","11771","11929","11718","5250","117816350","181705095000","8022300"
"2012/05/10","11876","26","0.22","11824","11929","11745","10389","232754950","180902865000","8022300"
"2012/05/09","11850","-105","-0.88","11850","12008","11797","11819","266507950","180501750000","8022300"
"2012/05/08","11955","-27","-0.22","11982","12166","11824","13347","302349150","182106210000","8022300"
"2012/05/07","11982","-26","-0.22","11955","12008","11797","2623","59292100","182507325000","8022300"
"2012/05/04","12008","263","2.24","11797","12061","11692","15632","354471650","182908440000","8022300"
"2012/05/03","11745","-131","-1.11","11929","11929","11718","16358","366709200","178897290000","8022300"
"2012/05/02","11876","-79","-0.66","11955","12008","11692","15710","351303850","180902865000","8022300"
"2012/04/30","11955","237","2.02","11718","11955","11587","13343","298574650","182106210000","8022300"
"2012/04/27","11718","79","0.68","11718","11876","11534","8068","179057350","178496175000","8022300"
"2012/04/26","11639","0","0.00","11797","11824","11534","8963","199518050","177292830000","8022300"
"2012/04/25","11639","-264","-2.21","11824","11850","11613","12667","281830500","177292830000","8022300"
"2012/04/24","11903","79","0.67","11745","11929","11745","6268","141297550","181303980000","8022300"
"2012/04/23","11824","-131","-1.10","11955","11955","11771","5584","126064950","180100635000","8022300"
"2012/04/20","11955","-79","-0.66","12034","12061","11929","2415","54862250","182106210000","8022300"
"2012/04/19","12034","-132","-1.08","12166","12166","12008","7243","165888050","183309555000","8022300"
"2012/04/18","12166","-26","-0.22","12271","12271","12061","6792","156533750","185315130000","8022300"
"2012/04/17","12192","-27","-0.22","12298","12298","12113","7018","162122350","185716245000","8022300"
"2012/04/16","12219","79","0.65","12034","12245","12008","12122","280268500","186117360000","8022300"
"2012/04/13","12140","132","1.10","12008","12271","12008","12676","293115850","184914015000","8022300"
"2012/04/12","12008","0","0.00","11903","12087","11692","7845","176467800","182908440000","8022300"
"2012/04/10","12008","316","2.70","11692","12061","11613","21941","492957950","182908440000","8022300"
"2012/04/09","11692","-184","-1.55","11824","12008","11666","7512","167785000","178095060000","8022300"
"2012/04/06","11876","0","0.00","11903","12034","11824","9388","212271500","180902865000","8022300"
"2012/04/05","11876","-79","-0.66","11955","11955","11850","3300","74500150","180902865000","8022300"
"2012/04/04","11955","-79","-0.66","11982","12245","11824","13620","309761800","182106210000","8022300"
"2012/04/03","12034","0","0.00","12087","12166","12008","11527","264083600","183309555000","8022300"
"2012/04/02","12034","-316","-2.56","12350","12403","12008","35296","812221700","183309555000","8022300"
"2012/03/30","12350","316","2.63","12113","12535","11903","32234","753736250","188122935000","8022300"
"2012/03/29","12034","-290","-2.35","12192","12219","11903","26471","603084600","183309555000","8022300"
"2012/03/28","12324","0","0.00","12219","12403","12140","14983","349676050","187721820000","8022300"
"2012/03/27","12324","53","0.43","12298","12535","12192","17344","408140300","187721820000","8022300"
"2012/03/26","12271","-106","-0.85","12298","12350","12219","3623","84279300","186919590000","8022300"
"2012/03/23","12377","316","2.62","12219","12535","12087","22386","524300400","188524050000","8022300"
"2012/03/22","12061","-368","-2.97","12429","12482","12034","7446","171924900","183710670000","8022300"
"2012/03/21","12429","474","3.96","11903","12587","11903","24290","567510400","189326280000","8022300"
"2012/03/20","11955","-237","-1.94","12140","12298","11929","18356","418637850","182106210000","8022300"
"2012/03/19","12192","-132","-1.07","12403","12561","12166","12474","291598600","185716245000","8022300"
"2012/03/16","12324","26","0.21","12298","12666","12245","25205","598768350","187721820000","8022300"
"2012/03/15","12298","-237","-1.89","12403","12508","12298","7719","181415200","187320705000","8022300"
"2012/03/14","12535","580","4.85","12140","12640","11876","38212","892611150","190930740000","8022300"
"2012/03/13","11955","-79","-0.66","12034","12219","11955","12831","293956500","182106210000","8022300"
"2012/03/12","12034","-343","-2.77","12324","12377","12034","14401","332613100","183309555000","8022300"
"2012/03/09","12377","-105","-0.84","12587","12587","12377","14785","350149300","188524050000","8022300"
"2012/03/08","12482","26","0.21","12456","12614","12324","19547","464382350","190128510000","8022300"
"2012/03/07","12456","237","1.94","12192","12535","11824","26103","608994200","189727395000","8022300"
"2012/03/06","12219","-131","-1.07","12350","12377","12034","23234","536329450","186117360000","8022300"
"2012/03/05","12350","-185","-1.47","12587","12587","12271","14263","336418900","188122935000","8022300"
"2012/03/02","12535","-184","-1.45","12772","12772","12350","29975","710380050","190930740000","8022300"
"2012/02/29","12719","-105","-0.82","12877","12903","12535","39008","938983300","193738545000","8022300"
"2012/02/28","12824","658","5.41","12166","12824","12166","141398","3347092250","195343005000","8022300"
"2012/02/27","12166","-184","-1.49","12350","12350","11982","31990","734976150","185315130000","8022300"
"2012/02/24","12350","131","1.08","12219","12456","12140","40518","946909100","188122935000","8022300"
"2012/02/23","12219","0","0.00","12166","12219","11955","42480","972119450","186117360000","8022300"
"2012/02/22","12219","-158","-1.28","12429","12508","12061","53537","1244376850","186117360000","8022300"
"2012/02/21","12377","0","0.00","12377","12456","11929","68729","1584529800","188524050000","8022300"
"2012/02/20","12377","0","0.00","12219","12482","12113","35373","824731300","188524050000","8022300"
"2012/02/17","12377","0","0.00","12482","12535","12192","53189","1250161950","188524050000","8022300"
"2012/02/16","12377","343","2.84","11850","12482","11850","132976","3096243300","188524050000","8022300"
"2012/02/15","12034","447","3.86","11534","12061","11508","113768","2545823650","183309555000","8022300"
"2012/02/14","11587","-79","-0.68","11666","11771","11455","32225","712283450","176490600000","8022300"
"2012/02/13","11666","-26","-0.23","11771","11824","11402","40458","896161750","177693945000","8022300"
"2012/02/10","11692","448","3.98","11218","11718","11218","60732","1320940900","178095060000","8022300"
"2012/02/09","11244","131","1.18","11007","11481","10981","95159","2047158250","171276105000","8022300"
"2012/02/08","11113","27","0.24","11060","11165","10928","31636","663795100","169270530000","8022300"
"2012/02/07","11086","158","1.45","10902","11165","10797","35715","747382350","168869415000","8022300"
"2012/02/06","10928","237","2.22","10718","10928","10639","29907","611150400","166462725000","8022300"
"2012/02/03","10691","-290","-2.64","10902","10981","10665","38313","783091950","162852690000","8022300"
"2012/02/02","10981","105","0.97","10928","11060","10849","53003","1099837850","167264955000","8022300"
"2012/02/01","10876","-79","-0.72","10955","11060","10849","89504","1825825450","165660495000","8022300"
"2012/01/31","10955","-52","-0.48","10797","11086","10797","17635","367961700","166863840000","8022300"
"2012/01/30","11007","-106","-0.95","11218","11218","10955","11769","246480800","167666070000","8022300"
"2012/01/27","11113","211","1.93","10902","11113","10902","14793","309349550","169270530000","8022300"
"2012/01/26","10902","26","0.24","10876","11034","10849","22294","462939100","166061610000","8022300"
"2012/01/25","10876","-158","-1.43","10928","11218","10797","39930","833920150","165660495000","8022300"
"2012/01/20","11034","79","0.72","11113","11113","10770","26748","558042600","168067185000","8022300"
"2012/01/19","10955","237","2.21","10849","11034","10691","34859","717820400","166863840000","8022300"
"2012/01/18","10718","79","0.74","10639","10797","10533","31274","633267950","163253805000","8022300"
"2012/01/17","10639","0","0.00","10612","10770","10612","18345","371531100","162050460000","8022300"
"2012/01/16","10639","-210","-1.94","10849","10849","10481","28473","571058900","162050460000","8022300"
"2012/01/13","10849","158","1.48","10691","10902","10691","19852","408366650","165259380000","8022300"
"2012/01/12","10691","184","1.75","10454","10797","10454","30374","613795950","162852690000","8022300"
"2012/01/11","10507","-132","-1.24","10744","10744","10481","41006","820694950","160044885000","8022300"
"2012/01/10","10639","0","0.00","10665","10797","10586","37437","758742800","162050460000","8022300"
"2012/01/09","10639","-237","-2.18","10823","10823","10586","17742","360016250","162050460000","8022300"
"2012/01/06","10876","-210","-1.90","11086","11113","10691","36491","751024350","165660495000","8022300"
"2012/01/05","11086","0","0.00","11086","11139","10955","21292","447208250","168869415000","8022300"
"2012/01/04","11086","26","0.24","11113","11218","11060","33490","707763200","168869415000","8022300"
"2012/01/03","11060","-26","-0.24","11113","11218","11007","34306","723643850","168468300000","8022300"
"2012/01/02","11086","-185","-1.64","11271","11271","11034","29618","626627450","168869415000","8022300"
"2011/12/29","11271","27","0.23","11244","11271","10955","24636","521755400","171677220000","8022300"
"2011/12/28","11244","-79","-0.70","11060","11297","10981","30519","645914550","171276105000","8022300"
"2011/12/27","11323","26","0.23","11323","11376","11060","57399","1220855200","172479450000","8022300"
"2011/12/26","11297","-158","-1.38","11455","11481","11218","39538","849855150","172078335000","8022300"
"2011/12/23","11455","237","2.11","11218","11508","11218","38372","828052350","174485025000","8022300"
"2011/12/22","11218","211","1.91","10981","11297","10902","36553","764930000","170874990000","8022300"
"2011/12/21","11007","52","0.48","11086","11244","10981","53246","1120074400","167666070000","8022300"
"2011/12/20","10955","0","0.00","10928","11007","10691","59426","1226193350","166863840000","8022300"
"2011/12/19","10955","-342","-3.03","11350","11376","10533","59440","1233901050","166863840000","8022300"
"2011/12/16","11297","-26","-0.23","11323","11429","11165","42371","908145050","172078335000","8022300"
"2011/12/15","11323","-211","-1.83","11613","11613","11297","40799","879018650","172479450000","8022300"
"2011/12/14","11534","-290","-2.45","11745","11824","11534","39886","883319400","175688370000","8022300"
"2011/12/13","11824","-105","-0.88","11929","12034","11718","36803","828406100","180100635000","8022300"
"2011/12/12","11929","395","3.42","11666","11982","11587","56025","1256777750","181705095000","8022300"
"2011/12/09","11534","53","0.46","11429","11560","11376","13377","291221500","175688370000","8022300"
"2011/12/08","11481","-53","-0.46","11534","11639","11297","42522","923508950","174886140000","8022300"
"2011/12/07","11534","0","0.00","11639","11666","11455","22292","488544650","175688370000","8022300"
"2011/12/06","11534","-158","-1.35","11692","11771","11455","20175","442682550","175688370000","8022300"
"2011/12/05","11692","53","0.45","11639","11771","11587","15039","333444000","178095060000","8022300"
"2011/12/02","11639","0","0.00","11639","11745","11508","19727","436102850","177292830000","8022300"
"2011/12/01","11639","131","1.14","11771","11797","11508","47315","1044555900","177292830000","8022300"
"2011/11/30","11508","53","0.46","11350","11508","11297","15106","326879950","175287255000","8022300"
"2011/11/29","11455","158","1.40","11481","11481","11244","25324","546193650","174485025000","8022300"
"2011/11/28","11297","132","1.18","11113","11350","11086","25282","537806150","172078335000","8022300"
"2011/11/25","11165","-132","-1.17","11297","11455","11165","16900","362083900","170072760000","8022300"
"2011/11/24","11297","26","0.23","11244","11376","11244","18210","390259800","172078335000","8022300"
"2011/11/23","11271","-237","-2.06","11508","11560","11165","28428","609264150","171677220000","8022300"
"2011/11/22","11508","132","1.16","11297","11560","11297","18916","409348600","175287255000","8022300"
"2011/11/21","11376","-290","-2.48","11613","11745","11376","23552","512649900","173281680000","8022300"
"2011/11/18","11666","79","0.68","11402","11666","11297","20531","446679700","177693945000","8022300"
"2011/11/17","11587","158","1.38","11481","11587","11323","24945","541311000","176490600000","8022300"
"2011/11/16","11429","-395","-3.34","11745","11850","11429","43526","958498300","174083910000","8022300"
"2011/11/15","11824","-105","-0.88","11850","11903","11666","31911","712654450","180100635000","8022300"
"2011/11/14","11929","211","1.80","11824","12087","11692","34918","787671900","181705095000","8022300"
"2011/11/11","11718","-211","-1.77","11929","11929","11692","43748","976586050","178496175000","8022300"
"2011/11/10","11929","211","1.80","11481","11955","11165","48888","1075404150","181705095000","8022300"
"2011/11/09","11718","131","1.14","11639","11771","11534","34368","758998250","178496175000","8022300"
"2011/11/08","11587","-26","-0.23","11692","11771","11560","25725","569985250","176490600000","8022300"
"2011/11/07","11613","0","0.00","11692","11771","11508","23718","524900200","176891715000","8022300"
"2011/11/04","11613","342","3.04","11429","11745","11376","45387","1000707050","176891715000","8022300"
"2011/11/03","11271","0","0.00","11271","11297","11034","19008","403532900","171677220000","8022300"
"2011/11/02","11271","0","0.00","11007","11271","10902","46493","975675050","171677220000","8022300"
"2011/11/01","11271","-289","-2.51","11323","11481","11192","42030","901174900","171677220000","8022300"
"2011/10/31","11560","210","1.86","11481","11639","11218","27622","601232750","176089485000","8022300"
"2011/10/28","11350","-263","-2.27","11824","11850","11350","48992","1078229350","172880565000","8022300"
"2011/10/27","11613","-237","-2.00","11903","11955","11560","58120","1289992600","176891715000","8022300"
"2011/10/26","11850","79","0.67","11613","11903","11481","54687","1218014950","180501750000","8022300"
"2011/10/25","11771","-132","-1.11","12219","12219","11639","84417","1908632000","179298405000","8022300"
"2011/10/24","11903","422","3.67","11587","12061","11402","176653","3910627050","181303980000","8022300"
"2011/10/21","11481","368","3.32","11218","11587","10981","52560","1127909550","174886140000","8022300"
"2011/10/20","11113","-526","-4.52","11639","11692","10691","48005","1024376350","169270530000","8022300"
"2011/10/19","11639","289","2.55","11797","11955","11508","108157","2404319400","177292830000","8022300"
"2011/10/18","11350","106","0.94","11060","11481","10902","36593","777997600","172880565000","8022300"
"2011/10/17","11244","-27","-0.23","11534","11534","11165","38271","822705650","171276105000","8022300"
"2011/10/14","11271","237","2.15","10955","11350","10797","36028","764150400","171677220000","8022300"
"2011/10/13","11034","343","3.20","10849","11350","10691","41866","874783800","168067185000","8022300"
"2011/10/12","10691","131","1.25","10586","10718","10296","43661","871850450","162852690000","8022300"
"2011/10/11","10560","-105","-0.99","10981","11086","10560","54493","1118187050","160847115000","8022300"
"2011/10/10","10665","79","0.75","10770","10770","10560","27666","559130100","162451575000","8022300"
"2011/10/07","10586","-53","-0.50","10902","11007","10507","37799","766274200","161248230000","8022300"
"2011/10/06","10639","527","5.21","10402","10849","10402","34031","686454800","162050460000","8022300"
"2011/10/05","10112","-211","-2.04","10481","10481","10112","52411","1023051100","154028160000","8022300"
"2011/10/04","10323","-131","-1.26","10533","10612","10033","29118","569961300","157237080000","8022300"
"2011/09/30","10454","184","1.79","10402","10586","10270","17911","354755250","159242655000","8022300"
"2011/09/29","10270","290","2.90","9901","10428","9875","34330","663318400","156434850000","8022300"
"2011/09/28","9980","-290","-2.82","10454","10533","9980","57576","1115452750","152022585000","8022300"
"2011/09/27","10270","158","1.56","10270","10533","10112","69437","1355221700","156434850000","8022300"
"2011/09/26","10112","-816","-7.47","11007","11113","9901","47326","930900100","154028160000","8022300"
"2011/09/23","10928","-79","-0.72","10639","11113","9480","49378","1010710500","166462725000","8022300"
"2011/09/22","11007","-343","-3.02","11165","11350","10981","38146","805235050","167666070000","8022300"
"2011/09/21","11350","0","0.00","11692","11797","11350","60373","1319597200","172880565000","8022300"
"2011/09/20","11350","316","2.86","10955","11402","10797","106394","2226021950","172880565000","8022300"
"2011/09/19","11034","27","0.24","11007","11113","10928","10725","223846150","168067185000","8022300"
"2011/09/16","11007","289","2.70","10797","11165","10797","13072","273502750","167666070000","8022300"
"2011/09/15","10718","185","1.75","10823","10902","10533","21599","441309900","163253805000","8022300"
"2011/09/14","10533","-422","-3.85","10876","11165","10533","12587","258507800","160446000000","8022300"
"2011/09/09","10955","-105","-0.95","11034","11139","10797","25300","528817350","166863840000","8022300"
"2011/09/08","11060","-79","-0.71","11244","11244","10797","22678","473191750","168468300000","8022300"
"2011/09/07","11139","79","0.71","11323","11323","10981","16610","349676450","169671645000","8022300"
"2011/09/06","11060","-105","-0.94","10849","11113","10691","17301","361384300","168468300000","8022300"
"2011/09/05","11165","-185","-1.62","11297","11297","10770","17741","370136250","170072760000","8022300"
"2011/09/02","11350","-342","-2.93","11692","11771","11350","8117","177897500","172880565000","8022300"
"2011/09/01","11692","158","1.37","11534","11692","11429","27895","613820700","178095060000","8022300"
"2011/08/31","11534","263","2.34","11244","11666","11139","26318","570781700","175688370000","8022300"
"2011/08/30","11271","237","2.15","11218","11508","11113","29910","639531750","171677220000","8022300"
"2011/08/29","11034","237","2.20","10928","11165","10797","26478","551641300","168067185000","8022300"
"2011/08/26","10797","-105","-0.97","10902","11060","10770","16627","341806500","164457150000","8022300"
"2011/08/25","10902","-132","-1.19","11323","11376","10902","19604","414921300","166061610000","8022300"
"2011/08/24","11034","237","2.20","10902","11376","10849","34775","727383950","168067185000","8022300"
"2011/08/23","10797","106","0.99","10797","10981","10533","36977","752317400","164457150000","8022300"
"2011/08/22","10691","0","0.00","10560","10849","10270","23363","468359750","162852690000","8022300"
"2011/08/19","10691","-790","-6.88","11060","11271","10612","34725","719766600","162852690000","8022300"
"2011/08/18","11481","316","2.83","11192","11508","10981","74904","1610430250","174886140000","8022300"
"2011/08/17","11165","105","0.95","11060","11402","11060","33047","705065400","170072760000","8022300"
"2011/08/16","11060","579","5.53","10849","11271","10849","45635","954699250","168468300000","8022300"
"2011/08/12","10481","-237","-2.21","11060","11139","10481","58959","1214663550","159643770000","8022300"
"2011/08/11","10718","79","0.74","10217","10955","10165","90304","1807665700","163253805000","8022300"
"2011/08/10","10639","-421","-3.81","11429","11955","10639","93817","1969621900","162050460000","8022300"
"2011/08/09","11060","0","0.00","10586","11165","9822","128370","2552650650","168468300000","8022300"
"2011/08/08","11060","-421","-3.67","11086","11429","9770","133784","2690728150","168468300000","8022300"
"2011/08/05","11481","-501","-4.18","10797","11745","10797","60487","1323311750","174886140000","8022300"
"2011/08/04","11982","-26","-0.22","12113","12640","11955","57892","1362881300","182507325000","8022300"
"2011/08/03","12008","-421","-3.39","12482","12482","11850","45182","1033048000","182908440000","8022300"
"2011/08/02","12429","-211","-1.67","12640","12772","11982","41161","965904100","189326280000","8022300"
"2011/08/01","12640","105","0.84","12640","12982","12535","45231","1095016950","192535200000","8022300"
"2011/07/29","12535","-26","-0.21","12535","12719","12377","30206","718315700","190930740000","8022300"
"2011/07/28","12561","-395","-3.05","12666","12877","12456","69447","1667224550","191331855000","8022300"
"2011/07/27","12956","-158","-1.20","12982","13219","12877","79615","1971994900","197348580000","8022300"
"2011/07/26","13114","527","4.18","12587","13140","12456","87678","2136744500","199755270000","8022300"
"2011/07/25","12587","-264","-2.05","12956","13061","12587","60180","1464087550","191732970000","8022300"
"2011/07/22","12851","185","1.46","12903","13009","12403","56728","1375814150","195744120000","8022300"
"2011/07/21","12666","-395","-3.02","12956","13061","12666","80980","1974073150","192936315000","8022300"
"2011/07/20","13061","210","1.64","13035","13088","12587","118986","2910953650","198953040000","8022300"
"2011/07/19","12851","237","1.88","12666","12930","12456","309788","7265348500","195744120000","8022300"
"2011/07/18","12614","1054","9.11","11692","12719","11692","205118","4783909000","192134085000","8022300"
"2011/07/15","11560","-158","-1.35","11797","11797","11508","60455","1332577050","176089485000","8022300"
"2011/07/14","11718","26","0.23","11692","11929","11534","40600","908495200","178496175000","8022300"
"2011/07/13","11692","132","1.14","11587","11771","11508","51921","1144670850","178095060000","8022300"
"2011/07/12","11560","-264","-2.23","11797","11797","11508","23223","511237300","176089485000","8022300"
"2011/07/11","11824","-131","-1.10","11903","11903","11587","39940","890045350","180100635000","8022300"
"2011/07/08","11955","-53","-0.44","12008","12219","11771","72054","1639486200","182106210000","8022300"
"2011/07/07","12008","0","0.00","12008","12034","11771","46777","1055726700","182908440000","8022300"
"2011/07/06","12008","0","0.00","12061","12113","11929","73335","1657570400","182908440000","8022300"
"2011/07/05","12008","158","1.33","11955","12008","11797","35926","814488350","182908440000","8022300"
"2011/07/04","11850","0","0.00","11929","12061","11613","75283","1689329200","180501750000","8022300"
"2011/07/01","11850","0","0.00","12008","12087","11771","50226","1135047050","180501750000","8022300"
"2011/06/30","11850","211","1.81","11718","12008","11587","49718","1117616750","180501750000","8022300"
"2011/06/29","11639","131","1.14","11771","11771","11455","36768","810597650","177292830000","8022300"
"2011/06/28","11508","422","3.80","11113","11587","10928","61605","1323567700","175287255000","8022300"
"2011/06/27","11086","-106","-0.94","11165","11192","10902","20807","436040550","168869415000","8022300"
"2011/06/24","11192","-52","-0.47","11429","11429","11086","44106","937312400","170473875000","8022300"
"2011/06/23","11244","-27","-0.23","11244","11297","11007","21216","451530700","171276105000","8022300"
"2011/06/22","11271","211","1.90","11323","11402","11034","35607","757789100","171677220000","8022300"
"2011/06/21","11060","184","1.69","11007","11244","10902","40299","847985200","168468300000","8022300"
"2011/06/20","10876","53","0.49","10797","11060","10797","33444","694762150","165660495000","8022300"
"2011/06/17","10823","-500","-4.42","11455","11534","10744","44078","915229350","164858265000","8022300"
"2011/06/16","11323","-106","-0.92","11060","11481","11060","16605","357288300","172479450000","8022300"
"2011/06/15","11429","211","1.88","11244","11534","11086","23380","505234100","174083910000","8022300"
"2011/06/14","11218","421","3.90","10718","11218","10560","71643","1498984900","170874990000","8022300"
"2011/06/13","10797","-684","-5.96","11323","11402","10428","134751","2772037900","164457150000","8022300"
"2011/06/10","11481","-158","-1.36","11745","11745","11455","22582","495975900","174886140000","8022300"
"2011/06/09","11639","79","0.68","11429","11718","11429","21335","469810500","177292830000","8022300"
"2011/06/08","11560","-27","-0.23","11560","11850","11429","27471","603868250","176089485000","8022300"
"2011/06/07","11587","-184","-1.57","11745","11850","11534","23441","516959400","176490600000","8022300"
"2011/06/03","11771","26","0.22","11771","12034","11481","54198","1209154150","179298405000","8022300"
"2011/06/02","11745","-289","-2.41","11692","11903","11639","61389","1370352000","178897290000","8022300"
"2011/06/01","12034","-211","-1.72","12377","12377","11718","77562","1761339900","183309555000","8022300"
"2011/05/31","12245","-105","-0.85","12350","12772","12245","45726","1079449950","186518475000","8022300"
"2011/05/30","12350","26","0.21","12377","12482","12192","41649","973979700","188122935000","8022300"
"2011/05/27","12324","-290","-2.30","12693","12719","12324","59909","1427419700","187721820000","8022300"
"2011/05/26","12614","79","0.63","12561","12719","12192","67771","1598724250","192134085000","8022300"
"2011/05/25","12535","-632","-4.80","13219","13272","12535","85275","2090833300","190930740000","8022300"
"2011/05/24","13167","632","5.04","12324","13167","12324","96482","2345961750","200557500000","8022300"
"2011/05/23","12535","53","0.42","12429","12798","12087","59094","1402035200","190930740000","8022300"
"2011/05/20","12482","237","1.94","12245","12482","11955","57936","1343639550","190128510000","8022300"
"2011/05/19","12245","-211","-1.69","12587","12693","12166","52652","1238365600","186518475000","8022300"
"2011/05/18","12456","-79","-0.63","12693","13009","12429","70600","1690840100","189727395000","8022300"
"2011/05/17","12535","-210","-1.65","12851","12851","12324","53730","1279947700","190930740000","8022300"
"2011/05/16","12745","-158","-1.22","13009","13009","12535","60150","1456376250","194139660000","8022300"
"2011/05/13","12903","368","2.94","12587","13535","12482","226220","5595096900","196546350000","8022300"
"2011/05/12","12535","790","6.73","11587","12640","11481","158934","3697928000","190930740000","8022300"
"2011/05/11","11745","395","3.48","11323","11745","11271","41668","909988750","178897290000","8022300"
"2011/05/09","11350","-52","-0.46","11429","11745","11218","53588","1160417450","172880565000","8022300"
"2011/05/06","11402","210","1.88","11297","11587","11218","81240","1755032150","173682795000","8022300"
"2011/05/04","11192","-26","-0.23","11218","11455","11139","206989","4457640850","170473875000","8022300"
"2011/05/03","11218","-237","-2.07","11271","11455","11192","41661","895232450","170874990000","8022300"
"2011/05/02","11455","369","3.33","11323","11455","11034","93923","2002753150","174485025000","8022300"
"2011/04/29","11086","79","0.72","11060","11297","10665","96045","2013172000","168869415000","8022300"
"2011/04/28","11007","-106","-0.95","11113","11508","11007","88532","1888431350","167666070000","8022300"
"2011/04/27","11113","-131","-1.17","11297","11587","10981","107874","2288790000","169270530000","8022300"
"2011/04/26","11244","-606","-5.11","11797","11955","11139","128161","2788684050","171276105000","8022300"
"2011/04/25","11850","-184","-1.53","11955","12219","11745","110880","2505300750","180501750000","8022300"
"2011/04/22","12034","52","0.44","12271","12587","11955","126327","2929734800","183309555000","8022300"
"2011/04/21","11982","211","1.79","11982","12166","11876","89685","2049316900","182507325000","8022300"
"2011/04/20","11771","-53","-0.45","11929","12271","11771","149622","3407450850","179298405000","8022300"
"2011/04/19","11824","-342","-2.81","12034","12166","11797","48770","1110496200","180100635000","8022300"
"2011/04/18","12166","-263","-2.12","12508","12508","12166","61564","1433296400","185315130000","8022300"
"2011/04/15","12429","763","6.55","11718","12561","11508","188893","4326294450","189326280000","8022300"
"2011/04/14","11666","-184","-1.56","11903","11903","11613","44898","999229650","177693945000","8022300"
"2011/04/13","11850","105","0.90","11613","12061","11481","95107","2123014400","180501750000","8022300"
"2011/04/12","11745","-368","-3.04","12219","12245","11639","135987","3079186950","178897290000","8022300"
"2011/04/11","12113","316","2.68","11824","12140","11534","131573","2974915100","184512900000","8022300"
"2011/04/08","11797","0","0.00","11692","12008","11639","98192","2214727500","179699520000","8022300"
"2011/04/07","11797","-53","-0.44","11850","12034","11639","64033","1429078500","179699520000","8022300"
"2011/04/06","11850","-53","-0.44","12113","12113","11587","111464","2491893550","180501750000","8022300"
"2011/04/05","11903","422","3.67","11376","12219","11350","138445","3106821800","181303980000","8022300"
"2011/04/04","11481","0","0.00","11402","11534","11086","135471","2910762700","174886140000","8022300"
"2011/04/01","11481","-211","-1.80","11666","11692","11455","62936","1380359200","174886140000","8022300"
"2011/03/31","11692","474","4.23","11192","11797","11086","137300","3000745700","178095060000","8022300"
"2011/03/30","11218","158","1.43","11060","11402","10955","65804","1405730500","170874990000","8022300"
"2011/03/29","11060","-53","-0.47","11060","11060","10770","63727","1322982500","168468300000","8022300"
"2011/03/28","11113","-26","-0.24","11139","11165","10876","68492","1431206400","169270530000","8022300"
"2011/03/25","11139","53","0.48","11086","11218","10902","107814","2271332750","169671645000","8022300"
"2011/03/24","11086","-106","-0.94","11323","11323","10928","127299","2694703550","168869415000","8022300"
"2011/03/23","11192","237","2.16","11113","11376","10718","157630","3310926500","170473875000","8022300"
"2011/03/22","10955","0","0.00","11034","11481","10902","216070","4568412950","166863840000","8022300"
"2011/03/21","10955","474","4.52","10481","11007","10454","165522","3400618600","166863840000","8022300"
"2011/03/18","10481","553","5.57","9928","10481","9928","141340","2779901400","159643770000","8022300"
"2011/03/17","9928","185","1.89","9506","10270","9454","93187","1749132150","151220355000","8022300"
"2011/03/16","9743","0","0.00","9717","9954","9322","86290","1570860800","148412550000","8022300"
"2011/03/15","9743","-369","-3.65","10086","10323","9322","135691","2554539850","148412550000","8022300"
